,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
1406,2022-05-23 16:02," (4500 Woodman Ave, Sherman Oaks, CA)","Heated Pool, Entertainment Lounge, Close to Freeway and Ventura Blvd",1.0,700.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-heated-pool-entertainment/7484941329.html,"2,825","['34.152600', '-118.432200']",,
1407,2022-05-23 16:02, (TUJUNGA),"CHARMING HOME, WITH GUESTHOUSE, WASHER DRYER, WOOD FLR, CENTRAL AC,",3.0,1400.0,https://losangeles.craigslist.org/sfv/apa/d/tujunga-charming-home-with-guesthouse/7487488450.html,"3,195","['34.254400', '-118.284900']",,
1408,2022-05-23 16:02, (NORTH HOLLYWOOD),"********HOUSE FOR LEASE! FULLY RENOVATED, WD FLR, CENTRAL AC, SS APPLS",4.0,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-fully/7486675811.html,"3,900","['34.205700', '-118.400100']",,
1409,2022-05-23 16:01, (Northridge),"Gorgeous 588 sq ft, 1 bed / 1 bath just minutes from campus",1.0,588.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-gorgeous-588-sq-ft-bed-bath/7487488394.html,"1,855","['34.235305', '-118.547833']",,
1410,2022-05-23 16:01, (NORTH HOLLYWOOD),"HOUSE FOR LEASE, WASHER DRYER, WD FLR, CENTRAL AC, SS APPLS, QUARTZ",4.0,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7486693196.html,"3,900","['34.205700', '-118.400100']",,
1411,2022-05-23 16:01, (NORTH HOLLYWOOD),"BRAND NEW BUILT TOWNHOUSE BACKHOUSE,WASHER DRYER, CENTRAL AC, SS APPLS",3.0,1200.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-built/7486675647.html,"3,500","['34.205700', '-118.400100']",,
1412,2022-05-23 16:01, (NORTH HOLLYWOOD),"********HOUSE FOR LEASE! WASHER DRYER , WD FLR, CENTRAL AC, SS APPLS",4.0,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7486675478.html,"3,900","['34.205700', '-118.400100']",,
1413,2022-05-23 16:01, (NORTH HOLLYWOOD),"BRAND NEW BUILT TOWNHOUSE BACKHOUSE,WASHER DRYER, CENTRAL AC, SS APPLS",3.0,1200.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-built/7487488295.html,"3,500","['34.205700', '-118.400100']",,
1414,2022-05-23 16:01, (VAN NUYS),"SPACIOUS TOWNHOUSE CONDO, ATTACHED GARAGE, W/D IN UNIT, SS APPLS,",3.0,1488.0,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-spacious-townhouse-condo/7487488163.html,"3,300","['34.200100', '-118.445600']",,
1415,2022-05-23 16:01, (NORTH HOLLYWOOD),"BRAND NEW BUILT TOWNHOUSE BACKHOUSE,WASHER DRYER, CENTRAL AC, SS APPLS",3.0,1200.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-built/7486656064.html,"3,500","[None, None]",,
1416,2022-05-23 16:00, (TUJUNGA),"CHARMING HOME, WITH GUESTHOUSE, WASHER DRYER, WOOD FLR, CENTRAL AC,",3.0,1400.0,https://losangeles.craigslist.org/sfv/apa/d/tujunga-charming-home-with-guesthouse/7487487864.html,"3,195","['34.254400', '-118.284900']",,
1417,2022-05-23 15:59, (South of Ventura Blvd.),Large Studio in Beautiful Reseda | Pool | Walk-in Closet,,534.0,https://losangeles.craigslist.org/sfv/apa/d/reseda-large-studio-in-beautiful-reseda/7485907249.html,"1,847","['34.201004', '-118.521032']",,
1418,2022-05-23 15:59, (Glendale),Newer Glendale Community 2+2 Loft With Recessed Lights + Chef's Island,2.0,1304.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-newer-glendale-community-22/7487487335.html,"4,395","['34.148007', '-118.253908']",,
1419,2022-05-23 15:59, (Near Ventura Blvd),1+1 in Prime Encino^Gourmet Kitchen With Black Whirlpool Appliances,1.0,965.0,https://losangeles.craigslist.org/sfv/apa/d/encino-11-in-prime-encinogourmet/7487487270.html,"2,395","['34.170410', '-118.524417']",,
1420,2022-05-23 15:58, (STUDIO CITY),STUDIO CITY - 1 BEDROOM - CORNER APT - POOL - PARKING - LOCATION,1.0,,https://losangeles.craigslist.org/sfv/apa/d/studio-city-studio-city-bedroom-corner/7487487253.html,"2,395","['34.150304', '-118.387716']",,
1421,2022-05-23 15:58, (North Hills 91343),2 Bedroom in North Hills ^ Granite ^ Laminate Floors ^ Central A/C,2.0,1100.0,https://losangeles.craigslist.org/sfv/apa/d/north-hills-bedroom-in-north-hills/7483960779.html,"2,200","['34.235403', '-118.468415']",,
1422,2022-05-23 15:58, (Northidge - Open House Daily 10-5),Call for Appointment* Wood Inspired Flooring* 2 Bedroom in Northridge,2.0,906.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-call-for-appointment-wood/7483960434.html,"2,200","['34.226503', '-118.500032']",,
1423,2022-05-23 15:58, (Van Nuys 91405),Call Now | 1 Bed in Prime Van Nuys | Plank Floors | A/C | Fridge,1.0,700.0,https://losangeles.craigslist.org/sfv/apa/d/playa-vista-call-now-bed-in-prime-van/7483646143.html,"1,950","['33.973172', '-118.394787']",,
1424,2022-05-23 15:58, (South of Ventura Boulevard),Studio in Sherman Oaks W/ Sep. Sleeping Area * Granite *Call US Today!,,500.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-studio-in-sherman-oaks-sep/7480040550.html,"1,995","['34.149806', '-118.449314']",,
1425,2022-05-23 15:57, (Northridge Adjacent/Reseda),Renovated Jr 1 Bedroom in Reseda | Quartz | Stainless Steel Appliances,,575.0,https://losangeles.craigslist.org/sfv/apa/d/reseda-renovated-jr-bedroom-in-reseda/7477800218.html,"1,625","['34.210508', '-118.535996']",,
1426,2022-05-23 15:57, (Sherman Oaks),Lovely 2+2 in Sherman Oaks | Controlled Access | F/P | Call US Today!,2.0,750.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-lovely-22-in-sherman-oaks/7485658687.html,"2,395","['34.149510', '-118.447538']",,
1427,2022-05-23 15:56, (Sun Valley),1 Bedroom 1 Bathroom available for rent!!,1.0,600.0,https://losangeles.craigslist.org/sfv/apa/d/sun-valley-bedroom-bathroom-available/7487476715.html,"1,700","['34.213704', '-118.373782']",,
1428,2022-05-23 15:56, (Van Nuys/Lake Balboa ADJ),Studio in Van Nuys + Plank Flooring + SS Appliances + Remodeled + Pool,,500.0,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-studio-in-van-nuys-plank/7487464347.html,"1,575","['34.201091', '-118.465131']",,
1429,2022-05-23 15:55, (13418 Vanowen Street),1 bedroom 1 bath in Valley Glen,1.0,,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-bedroom-bath-in-valley-glen/7487485966.html,"1,695","['34.193877', '-118.425231']",,
1430,2022-05-23 15:55," (17171 West Roscoe Boulevard, Los Angeles, CA)","Fully gated community, Ceiling fan, Mirrored wardrobe",1.0,650.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-fully-gated-community/7485821147.html,"2,070","['34.235300', '-118.518800']",,
1431,2022-05-23 15:55, (Burbank),Check out this apartment!,2.0,987.0,https://losangeles.craigslist.org/sfv/apa/d/burbank-check-out-this-apartment/7484938498.html,"3,470","['34.179549', '-118.306148']",,
1432,2022-05-23 15:54, (Santa Clarita),"Co-working lounge with complimentary Wi-Fi, Yoga room",1.0,788.0,https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-co-working-lounge-with/7487485665.html,"2,645","['34.398500', '-118.553500']",,
1433,2022-05-23 15:53, (Mission Hills),STUDIO in Mission Hills -Electricity Incl -Stainless Steel Appls,,450.0,https://losangeles.craigslist.org/sfv/apa/d/mission-hills-studio-in-mission-hills/7485206950.html,"1,550","['34.253602', '-118.467217']",,
1434,2022-05-23 15:52, (Sherman Oaks),"Call For Appointment, Plank Floors, Refrigerator, 1+1 in Sherman Oaks",1.0,,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-call-for-appointment-plank/7480465598.html,"1,795","['34.150419', '-118.440042']",,
1435,2022-05-23 15:51, (Sun Valley),1BD/1BA Available!!!!,1.0,600.0,https://losangeles.craigslist.org/sfv/apa/d/sun-valley-1bd-1ba-available/7487475482.html,"1,700","['34.213704', '-118.373782']",,
1436,2022-05-23 15:50, (Northridge),"Ceiling Fan, Dishwasher, Handrails",1.0,630.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-ceiling-fan-dishwasher/7487484039.html,"1,725","['34.229842', '-118.532320']",,
1437,2022-05-23 15:49, (Northridge/Near CSUN),Junior 1 Bedroom in Northridge + SS Appliances + A/C + Walk-in Closet,1.0,600.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-junior-bedroom-in-northridge/7485822627.html,"1,725","['34.245303', '-118.536119']",,
1438,2022-05-23 15:49, (Encino),2 Bedroom in Encino * Fitness Center * SS Appliances * W/D in Unit,2.0,1050.0,https://losangeles.craigslist.org/sfv/apa/d/encino-bedroom-in-encino-fitness-center/7485416221.html,"2,995","['34.165209', '-118.518860']",,
1439,2022-05-23 15:49, (Tujunga),Small back house for rent,,440.0,https://losangeles.craigslist.org/sfv/apa/d/tujunga-small-back-house-for-rent/7487483335.html,"1,695","['34.254400', '-118.284900']",,
1440,2022-05-23 15:46, (san fernando valley),3 Bedroom 2.5 BA in Studio City W/ Air Conditioning + Call US Today!,3.0,1830.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-bedroom-25-ba-in-studio/7481662877.html,"4,100","['34.145069', '-118.374283']",,
1441,2022-05-23 15:46, (Van Nuys),Nice Studio in Van Nuys *2 Closet Space *Complete Kitchen *A/C * Pool,,425.0,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-nice-studio-in-van-nuys-closet/7485464231.html,"1,575","['34.193804', '-118.466316']",,
1442,2022-05-23 15:46, (san fernando valley),Remodeled Studio in Burbank With Stainless Steel Appliances,,400.0,https://losangeles.craigslist.org/sfv/apa/d/burbank-remodeled-studio-in-burbank/7481229593.html,"1,950","['34.181577', '-118.297391']",,
1443,2022-05-23 15:46, (South of Ventura Blvd.),"3+3 Plus Bonus Room South of the Blvd. in Tarzana, Skylight",3.0,1493.0,https://losangeles.craigslist.org/sfv/apa/d/tarzana-33-plus-bonus-room-south-of-the/7482406166.html,"4,295","['34.169220', '-118.540487']",,
1444,2022-05-23 15:46, (NoHo / North Hollywood),North Hollywood Studio * Quartz Counters * Pool * Completely Remodeled,,500.0,https://losangeles.craigslist.org/sfv/apa/d/toluca-lake-north-hollywood-studio/7484938074.html,"1,785","['34.172111', '-118.380983']",,
1445,2022-05-23 15:46, (Mission Hills),1 Bedroom in Mission Hills + Wood Inspired Floors + Pool + Gated,1.0,500.0,https://losangeles.craigslist.org/sfv/apa/d/mission-hills-bedroom-in-mission-hills/7485041995.html,"1,795","['34.254553', '-118.467336']",,
1446,2022-05-23 15:44, (Mission Hills),1 Bedroom 1 Bath in Mission Hills w/ Wood Style Floors + Pool,1.0,500.0,https://losangeles.craigslist.org/sfv/apa/d/mission-hills-bedroom-bath-in-mission/7487481755.html,"1,795","['34.254553', '-118.467336']",,
1447,2022-05-23 15:44, (Northridge),*SS Appliances *Vinyl Plank Floors *Quartz Counters *2+2 in Northridge,2.0,945.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-ss-appliances-vinyl-plank/7487481748.html,"2,750","['34.250203', '-118.521639']",,
1448,2022-05-23 15:44, (Woodland Hills),2 WEEKS FREE ON A BEAUTIFUL 2 BED/2 BATH APARTMENT NEAR TOPANGA MALL!!,2.0,1058.0,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-weeks-free-on-beautiful-bed/7487481565.html,"3,305","['34.192318', '-118.595323']",,
1449,2022-05-23 15:44, (Glendale),❖ 2+1 in Glendale | SS Appliances | Hardwood Floors | Parking | Gym ❖,2.0,875.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-21-in-glendale-ss-appliances/7487481456.html,"2,450","['34.133416', '-118.262449']",,
1450,2022-05-23 15:43, (Glendale),❖ 2+1 in Glendale | Pet Friendly | SS Appliances | AC | Pool | Gym ❖,2.0,875.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-21-in-glendale-pet-friendly-ss/7487481306.html,"2,450","['34.133416', '-118.262449']",,
1451,2022-05-23 15:43, (Los Angeles),Modern Lifestyle & Perfect Location - 23507 Friar St,4.0,1811.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-modern-lifestyle-perfect/7484552094.html,"5,980","['34.185261', '-118.639824']",,
1452,2022-05-23 15:41, (san fernando valley),"Ceramic tile bath surround, European Style Kitchen, Tech Space",2.0,1252.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-ceramic-tile-bath-surround/7482337034.html,"3,427","['34.146154', '-118.250280']",,
1453,2022-05-23 15:40," (22219 Summit Vue Lane, Woodland Hills, CA)","Convenient Coat Closets, Business Center, Private Balconies and Patios",2.0,1115.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-convenient-coat-closets/7486686694.html,"3,536","['34.176700', '-118.615900']",,
1454,2022-05-23 15:40, (PACOIMA),"FULLY RENOVATED HOME,SS APPLS,CENTRAL AC,QUARTZ COUNTER,WASHER DRYER",3.0,1156.0,https://losangeles.craigslist.org/sfv/apa/d/pacoima-fully-renovated-homess/7487479765.html,"3,295","['34.255600', '-118.420800']",,
1455,2022-05-23 15:39, (RESEDA),"2 HOUSES ON A LOT, 3 BED 2 BATH & 2 BED 2 BATH, FULLY RENOVATED",3.0,,https://losangeles.craigslist.org/sfv/apa/d/valencia-houses-on-lot-bed-bath-bed/7487479609.html,"3,450","['34.200700', '-118.539100']",,
1456,2022-05-23 15:39, (NORTH HOLLYWOOD),"BRAND NEW BUILT TOWNHOUSE BACKHOUSE,WASHER DRYER, CENTRAL AC, SS APPLS",3.0,1200.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-built/7486683473.html,"3,500","[None, None]",,
1457,2022-05-23 15:39, (PACOIMA),"FULLY RENOVATED HOME,SS APPLS,CENTRAL AC,QUARTZ COUNTER,WASHER DRYER",3.0,1156.0,https://losangeles.craigslist.org/sfv/apa/d/pacoima-fully-renovated-homess/7487479433.html,"3,295","['34.255600', '-118.420800']",,
1458,2022-05-23 15:39, (NORTH HOLLYWOOD),"BRAND NEW BUILT TOWNHOUSE BACKHOUSE,WASHER DRYER, CENTRAL AC, SS APPLS",3.0,1200.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-brand-new-built/7486655219.html,"3,500","[None, None]",,
1459,2022-05-23 15:38, (PACOIMA),"FULLY RENOVATED HOME,SS APPLS,CENTRAL AC,QUARTZ COUNTER,WASHER DRYER",3.0,1156.0,https://losangeles.craigslist.org/sfv/apa/d/pacoima-fully-renovated-homess/7487479297.html,"3,295","['34.255600', '-118.420800']",,
1460,2022-05-23 15:38, (GLENDALE),"PRIME GLENDALE LOCATION, NORTH OF GLENOAKS BLVD, FULLY RENOVATED HOME,",3.0,,https://losangeles.craigslist.org/sfv/apa/d/glendale-prime-glendale-location-north/7487479100.html,"4,695","['34.171600', '-118.289900']",,
1461,2022-05-23 15:38, (san fernando valley),"0/bd 1/ba, Subway tile kitchen backsplash, in Woodland Hills CA",,609.0,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-bd-ba-subway-tile-kitchen/7483793579.html,"2,309","['34.199300', '-118.598300']",,
1462,2022-05-23 15:37, (South of Ventura Boulevard),"BBQ Area, Granite, Studio W/ Sep. Sleeping Area in Sherman Oaks",,500.0,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-bbq-area-granite-studio/7487463119.html,"1,995","['34.149806', '-118.449314']",,
1463,2022-05-23 15:37, (san fernando valley),"0BD 1BA, Refrigerator, Located in North Hollywood",,575.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-0bd-1ba-refrigerator/7487476105.html,"1,884","['34.205700', '-118.400100']",,
1464,2022-05-23 15:36, (san fernando valley),"Pool, Balcony/Patio, High-Speed WiFi",2.0,1172.0,https://losangeles.craigslist.org/sfv/apa/d/studio-city-pool-balcony-patio-high/7487478276.html,"3,550","['34.143000', '-118.391300']",,
1465,2022-05-23 15:36, (san fernando valley),Inviting Apartment Home Community,,525.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-inviting-apartment-home/7483224922.html,"1,838","['34.205700', '-118.400100']",,
1466,2022-05-23 15:35, (san fernando valley),"Top Floor 2 bed/2 bath, Fully Renovated",2.0,1000.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-top-floor-bed-bath-fully/7484448722.html,"2,940","['34.146996', '-118.245669']",,
1467,2022-05-23 15:34, (MISSION HILLS),3 BEDROOMS 3 BATHROOMS~~~~~~CHECK IT OUT,3.0,900.0,https://losangeles.craigslist.org/sfv/apa/d/mission-hills-bedrooms-bathroomscheck/7487473914.html,"2,795","[None, None]",,
1468,2022-05-23 15:34, (Glendale),amazing 1 bed  1 bath,1.0,,https://losangeles.craigslist.org/sfv/apa/d/glendale-amazing-bed-bath/7487477458.html,"1,600","['34.131394', '-118.248976']",,
1469,2022-05-23 15:31," (6530 Independence Ave. Canoga Park, CA)","Warner Center Area! Parking, Gym, Pool, Clubhouse, BBQ!",,450.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-warner-center-area/7487476298.html,"1,861","['34.189037', '-118.590519']",,
1470,2022-05-23 15:31, (san fernando valley),"Air Conditioner, Off Street Parking, Patio/Balcony",2.0,1070.0,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-air-conditioner-off-street/7487476175.html,"2,595","['34.219700', '-118.611100']",,
1471,2022-05-23 15:28, (Santa Clarita),"Vaulted Ceiling, Covered Parking, Laundry Facilities, Dishwasher",1.0,700.0,https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-vaulted-ceiling-covered/7487475162.html,"2,056","['34.379500', '-118.523000']",,
1472,2022-05-23 15:28, (Woodland Hills),Love this building! Love this location! Amazing Stuff in Cool Area,1.0,755.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-love-this-building-love/7487475003.html,"2,634","['34.176700', '-118.615900']",,
1473,2022-05-23 15:26, (glendale),Delightful 1 bed 1 bath,1.0,,https://losangeles.craigslist.org/sfv/apa/d/glendale-delightful-bed-bath/7487474316.html,"1,600","['34.131394', '-118.248976']",,
1474,2022-05-23 15:24, (Sherman Oaks),COMING AVAIL SOUTH OF BLVD*W/D IN UNIT* WALK TO MARKET & VENTURA BLVD,2.0,,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-coming-avail-south-of/7485430419.html,"2,950","['34.150906', '-118.457115']",,
1475,2022-05-23 15:23, (san fernando valley),"2/bd, Separate dining area, Onsite playground",2.0,955.0,https://losangeles.craigslist.org/sfv/apa/d/hacienda-heights-bd-separate-dining/7484957077.html,"2,998","['33.990598', '-117.969885']",,
1476,2022-05-23 15:23, (Glendale),"Spacious Rooftop Terrace, Walk-In Closets, Media Room & WiFi Lounge",2.0,1140.0,https://losangeles.craigslist.org/sfv/apa/d/glendale-spacious-rooftop-terrace-walk/7487472903.html,"3,700","['34.151707', '-118.252977']",,
1477,2022-05-23 15:22, (Woodland Hills),Amenities you Deserve & Rates you’ll Love!,1.0,823.0,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-amenities-you-deserve/7487472776.html,"2,675","['34.182827', '-118.591016']",,
1478,2022-05-23 15:22, (san fernando valley),Love Where You Live. Right Here! 3-Bedroom in LA! Wash/Dryer in Unit!,3.0,1092.0,https://losangeles.craigslist.org/sfv/apa/d/burbank-love-where-you-live-right-here/7481140743.html,"4,130","['34.179549', '-118.306148']",,
1479,2022-05-23 15:20," (11805 Laurelwood Drive, Los Angeles, CA)","Pre-lease Jun, In-Unit W/D, Stainless Apps, A/C, Balcony",3.0,1469.0,https://losangeles.craigslist.org/sfv/apa/d/studio-city-pre-lease-jun-in-unit-d/7487471683.html,"4,473","['34.143000', '-118.391300']",,
1480,2022-05-23 15:18," (17171 West Roscoe Boulevard, Los Angeles, CA)","Mirrored wardrobe, Garden, pool and greenbelt views, Walk-in closets",1.0,650.0,https://losangeles.craigslist.org/sfv/apa/d/mirrored-wardrobe-garden-pool-and/7487470873.html,"2,070","['34.235300', '-118.518800']",,
1481,2022-05-23 15:17, (Northridge),"Extended Spacious Closets/Storage, Cable/Internet Ready, Spa, Pool",,167.0,https://losangeles.craigslist.org/sfv/apa/d/northridge-extended-spacious-closets/7487470475.html,"1,399","['34.246787', '-118.523219']",,
